build_time,avg_bf_time,avg_bf_memory,avg_kd_time,avg_kd_memory,avg_kd_accuracy,avg_bbf_time,avg_bbf_memory,avg_bbf_accuracy,file_id,dimensions,num_points
0.2236480712890625,283635.3611946106,983.04,7264.878749847412,0.0,1.0,11420.454978942871,327.68,0.79945785,35,8,100000
0.22510719299316406,285138.03482055664,983.04,6676.819324493408,0.0,1.0,11049.108505249023,491.52,0.8002409,36,8,100000
0.22133898735046387,286652.090549469,655.36,6809.806823730469,0.0,1.0,11044.714450836182,819.2,0.8093145,37,8,100000
0.23487520217895508,300280.7664871216,819.2,6980.471611022949,0.0,1.0,12287.766933441162,983.04,0.80446213,38,8,100000
0.22797298431396484,294514.4844055176,1474.56,6429.557800292969,0.0,1.0,11564.621925354004,655.36,0.78542334,39,8,100000
0.227736234664917,284647.7270126343,819.2,7159.254550933838,0.0,1.0,11548.855304718018,819.2,0.77743036,40,8,100000
0.22694611549377441,286477.19860076904,983.04,5688.753128051758,163.84,1.0,11391.174793243408,655.36,0.7709538,41,8,100000
0.23853778839111328,286295.0348854065,1310.72,7326.979637145996,0.0,1.0,11952.950954437256,491.52,0.79582715,42,8,100000
0.228759765625,290021.4385986328,1310.72,7915.492057800293,0.0,1.0,11862.211227416992,983.04,0.79281664,43,8,100000
0.2237861156463623,284397.09424972534,983.04,7092.099189758301,0.0,1.0,12632.458209991455,327.68,0.8300445,44,8,100000
0.22496891021728516,284586.8110656738,983.04,7485.134601593018,0.0,1.0,11482.7561378479,491.52,0.7824203,45,8,100000
0.22397685050964355,288375.78773498535,1310.72,7907.648086547852,0.0,1.0,11334.283351898193,655.36,0.81789553,46,8,100000
0.2287447452545166,284406.5546989441,983.04,7807.45267868042,0.0,1.0,11386.778354644775,655.36,0.7909416,47,8,100000
0.2217097282409668,286868.03579330444,1146.88,6982.278823852539,0.0,1.0,11027.283668518066,491.52,0.78058887,48,8,100000
0.2253260612487793,290688.6291503906,983.04,7592.456340789795,0.0,1.0,12580.959796905518,0.0,0.7983371,49,8,100000
0.22678184509277344,290984.4470024109,1310.72,6467.421054840088,327.68,1.0,11804.554462432861,491.52,0.81371367,50,8,100000
0.27722597122192383,292345.91722488403,983.04,7770.171165466309,163.84,1.0,12305.347919464111,327.68,0.8520875,51,8,100000
0.2650938034057617,314981.06241226196,819.2,7943.515777587891,163.84,1.0,13456.010818481445,655.36,0.80207014,52,8,100000
0.23329710960388184,309053.475856781,1310.72,8326.313495635986,163.84,1.0,13391.075134277344,327.68,0.7980043,53,8,100000
0.23843622207641602,289395.07007598877,983.04,7191.927433013916,0.0,1.0,12208.938598632812,655.36,0.8063356,54,8,100000
0.2245018482208252,292635.74838638306,983.04,6905.643939971924,163.84,1.0,13153.529167175293,491.52,0.8029004,55,8,100000
0.22389483451843262,293009.97495651245,1146.88,8135.321140289307,0.0,1.0,11688.649654388428,983.04,0.7995243,56,8,100000
0.22387385368347168,283479.6404838562,1310.72,6868.693828582764,0.0,1.0,11446.237564086914,163.84,0.8023407,57,8,100000
0.2238481044769287,288874.86934661865,1310.72,8043.026924133301,0.0,1.0,12033.345699310303,819.2,0.780281,58,8,100000
0.2221508026123047,291529.3002128601,655.36,6802.313327789307,0.0,1.0,11914.012432098389,655.36,0.7855845,59,8,100000
0.22844910621643066,285697.43394851685,819.2,7131.328582763672,163.84,1.0,12042.131423950195,655.36,0.7906183,60,8,100000
0.22797584533691406,291032.19270706177,1146.88,8138.45157623291,163.84,1.0,12456.89868927002,163.84,0.7943337,61,8,100000
0.22704172134399414,297886.643409729,1310.72,7846.741676330566,0.0,1.0,12301.321029663086,983.04,0.81113625,62,8,100000
0.22669172286987305,289139.6236419678,655.36,7940.409183502197,0.0,1.0,10952.095985412598,327.68,0.80557734,63,8,100000
0.227247953414917,290697.17168807983,983.04,7440.633773803711,0.0,1.0,11571.989059448242,491.52,0.77875745,64,8,100000
0.22539472579956055,296386.30867004395,983.04,7408.225536346436,0.0,1.0,11617.355346679688,491.52,0.82863253,65,8,100000
0.22591185569763184,292180.380821228,819.2,7669.277191162109,163.84,1.0,12033.92744064331,655.36,0.79707056,66,8,100000
0.22292518615722656,297710.6022834778,1146.88,7373.771667480469,0.0,1.0,12838.399410247803,491.52,0.8028491,67,8,100000
0.22525382041931152,300823.53353500366,1146.88,6895.740032196045,163.84,1.0,11763.801574707031,983.04,0.79305536,68,8,100000
0.22227787971496582,306946.3038444519,819.2,7196.376323699951,0.0,1.0,12596.023082733154,491.52,0.7680218,69,8,100000
0.22304415702819824,302440.9079551697,655.36,7829.926013946533,0.0,1.0,12802.417278289795,0.0,0.81447756,70,8,100000
0.22875714302062988,308141.4985656738,983.04,7977.390289306641,0.0,1.0,12380.499839782715,983.04,0.8243191,71,8,100000
0.22838997840881348,316715.8079147339,1146.88,7717.866897583008,0.0,1.0,14206.104278564453,327.68,0.76864415,72,8,100000
0.22896623611450195,303311.6006851196,1146.88,7535.741329193115,163.84,1.0,12984.87901687622,327.68,0.83754504,73,8,100000
0.26556396484375,301935.6632232666,1146.88,7519.159317016602,327.68,1.0,13293.843269348145,491.52,0.8273452,74,8,100000
0.22831106185913086,303206.50577545166,1638.4,7585.842609405518,0.0,1.0,12432.713508605957,491.52,0.7953753,75,8,100000
0.22667598724365234,307399.1847038269,983.04,7203.421592712402,0.0,1.0,13402.175903320312,327.68,0.82094115,76,8,100000
0.22632503509521484,303978.52420806885,983.04,6749.510765075684,0.0,1.0,12416.048049926758,655.36,0.7883786,77,8,100000
0.22651910781860352,327167.067527771,-775127.04,8298.871517181396,-45875.2,1.0,12041.893005371094,-33095.68,0.77194804,78,8,100000
0.22311615943908691,309677.6866912842,819.2,8032.574653625488,327.68,1.0,12488.369941711426,655.36,0.8162735,79,8,100000
0.2232651710510254,296631.8464279175,655.36,7785.329818725586,0.0,1.0,12483.751773834229,819.2,0.80723023,80,8,100000
